ID_Incident,WaktuKey,LokasiKey,JenisSeranganKey,TimResponKey,DurasiRespon,JumlahDataTerenam,StatusPenanganan
2198,1010,2,2,7,178,7718,selesai
2199,263,3,1,11,327,3602,selesai
2200,68,1,4,3,36,7649,selesai
2201,652,3,6,1,160,3980,selesai
2202,793,2,4,18,221,3460,pending
2203,1002,2,2,14,493,6930,pending
2204,187,1,2,16,126,2280,selesai
2205,996,3,4,13,28,5429,selesai
2206,127,1,4,13,147,2278,selesai
2207,752,1,1,5,77,788,selesai
2208,737,3,1,5,373,7538,selesai
2209,292,1,1,7,468,3058,selesai
2210,939,3,2,5,380,1213,selesai
2211,870,3,1,10,469,2486,pending
2212,344,1,3,2,256,6312,selesai
2213,769,1,5,19,397,6031,selesai
2214,576,1,3,13,412,8611,selesai
2215,937,2,5,7,80,6931,selesai
2216,1067,1,6,3,495,6411,selesai
2217,803,2,2,6,496,298,pending
2218,730,2,1,10,18,4736,selesai
2219,205,2,3,17,214,591,selesai
2220,679,1,5,2,394,5807,selesai
2221,967,2,4,11,484,2972,selesai
2222,1075,2,2,17,183,5941,selesai
2223,135,2,5,1,497,6931,selesai
2224,799,2,4,7,20,8901,selesai
2225,561,2,6,8,247,5445,selesai
2226,240,2,1,15,363,9151,pending
2227,256,1,4,1,57,597,selesai
2228,267,3,1,6,78,4383,selesai
2229,66,2,1,17,120,5379,selesai
2230,6,2,3,10,389,5581,selesai
2231,78,2,5,17,117,6137,selesai
2232,382,3,4,4,165,9307,selesai
2233,748,1,5,12,226,9407,selesai
2234,163,3,2,15,96,4942,selesai
2235,529,1,1,17,97,5121,selesai
2236,938,3,1,8,425,1834,selesai
2237,270,1,4,15,139,4607,selesai
2238,212,1,5,5,494,9971,selesai
2239,998,3,4,6,308,7558,selesai
2240,287,2,1,12,114,8615,selesai
2241,1007,3,3,11,53,3173,selesai
2242,379,3,2,11,186,4982,selesai
2243,972,1,1,2,241,6918,pending
2244,1064,3,3,4,269,6081,selesai
2245,549,1,1,13,236,4539,selesai
2246,425,3,6,4,88,6018,selesai
2247,897,3,3,11,355,9256,pending
2248,1044,1,6,1,385,1581,selesai
2249,458,1,4,15,440,6404,pending
2250,856,2,4,12,188,7154,selesai
2251,106,3,2,7,433,6746,selesai
2252,579,1,6,12,427,6393,pending
2253,448,3,1,17,446,5663,selesai
2254,493,2,5,6,37,4053,selesai
2255,725,3,6,18,297,2908,selesai
2256,235,3,5,18,413,9458,selesai
2257,680,1,1,7,129,7498,pending
2258,314,1,5,18,340,2672,selesai
2259,997,1,5,13,283,8089,selesai
2260,442,3,6,14,265,4024,selesai
2261,8,1,5,16,392,9537,pending
2262,221,2,5,17,480,9993,pending
2263,533,3,1,15,284,2581,selesai
2264,1024,2,6,8,326,4073,selesai
2265,14,1,1,1,194,9830,selesai
2266,787,1,5,4,44,3718,pending
2267,431,2,3,1,382,6379,selesai
2268,365,2,4,4,227,8696,selesai
2269,979,3,6,12,412,4060,selesai
2270,164,2,2,2,266,2708,selesai
2271,737,3,5,5,444,7875,selesai
2272,1061,2,4,15,471,5778,selesai
2273,316,1,4,20,58,4131,selesai
2274,190,3,2,17,468,3245,selesai
2275,1056,1,4,10,306,9430,selesai
2276,1020,2,6,19,141,323,pending
2277,352,2,3,11,246,4680,selesai
2278,391,2,3,14,28,770,selesai
2279,1077,3,5,14,286,3468,pending
2280,976,3,3,11,413,8800,selesai
2281,145,2,3,12,389,6356,selesai
2282,1030,1,6,7,162,8437,selesai
2283,620,1,1,3,414,7565,selesai
2284,1029,3,4,12,103,5174,selesai
2285,1081,3,4,8,173,1339,selesai
2286,626,1,2,2,180,6542,pending
2287,13,2,3,4,443,8648,selesai
2288,314,2,5,15,131,1727,selesai
2289,1065,1,5,10,98,7282,selesai
2290,23,1,5,4,90,7723,selesai
2291,541,1,3,5,236,5499,selesai
2292,488,2,4,13,235,8726,pending
2293,651,1,5,15,274,6281,selesai
2294,820,3,6,2,394,3078,pending
2295,641,1,5,13,476,7520,selesai
2296,832,3,5,6,199,6385,selesai
2297,289,1,6,15,121,1653,selesai
2298,766,3,5,9,37,1256,selesai
2299,913,1,2,8,188,1261,selesai
2300,768,3,2,5,18,5311,pending
2301,804,3,1,20,375,7714,selesai
2302,385,3,5,16,84,386,pending
2303,317,2,1,13,405,16,selesai
2304,1066,1,4,7,498,6716,selesai
2305,545,1,4,11,223,5208,selesai
2306,670,1,6,4,397,6933,selesai
2307,1081,1,4,14,210,154,pending
2308,694,1,2,15,213,6609,selesai
2309,356,3,4,4,135,1833,selesai
2310,299,2,3,8,436,1773,selesai
2311,147,2,2,20,425,6809,selesai
2312,906,2,1,12,411,331,selesai
2313,133,1,5,6,279,3328,selesai
2314,439,3,5,6,325,9581,selesai
2315,716,3,5,5,218,5976,selesai
2316,774,1,4,18,173,8507,selesai
2317,1084,1,2,4,323,5662,selesai
2318,767,2,6,11,268,2298,selesai
2319,614,1,2,6,203,3481,selesai
2320,592,2,2,10,12,3711,pending
2321,575,3,3,2,98,3539,selesai
2322,857,2,3,4,278,2819,selesai
2323,268,3,2,9,175,7149,selesai
2324,1003,2,6,16,301,7360,selesai
2325,1069,3,2,5,149,8303,selesai
2326,489,1,6,3,424,8330,selesai
2327,238,3,2,19,462,5425,selesai
2328,778,2,2,14,449,8412,selesai
2329,1017,3,6,17,35,4348,selesai
2330,1031,2,5,13,320,8655,pending
2331,416,2,4,19,15,5473,selesai
2332,326,2,1,8,85,609,selesai
2333,402,1,2,5,324,1932,selesai
2334,893,2,3,11,68,9577,pending
2335,820,3,5,13,218,546,selesai
2336,400,1,6,4,123,65,selesai
2337,921,1,2,20,223,5926,selesai
2338,631,2,4,18,279,1867,selesai
2339,930,1,2,8,396,9523,selesai
2340,977,2,2,3,290,603,selesai
2341,292,3,5,12,350,8611,selesai
2342,605,1,1,14,104,5612,selesai
2343,640,1,6,16,208,8879,selesai
2344,874,2,4,3,486,694,selesai
2345,325,2,3,16,264,2352,selesai
2346,381,1,2,8,192,8,selesai
2347,314,1,3,6,358,2597,selesai
2348,261,3,5,7,160,193,pending
2349,170,1,6,7,30,3949,selesai
2350,543,1,2,17,142,889,selesai
2351,863,2,6,5,296,8515,selesai
2352,200,2,6,15,215,5581,selesai
2353,1046,1,6,19,316,7490,selesai
2354,925,1,4,19,8,4042,selesai
2355,1067,3,3,11,210,6498,selesai
2356,989,3,5,6,214,9258,selesai
2357,715,3,3,14,320,5236,selesai
2358,174,3,6,8,428,945,selesai
2359,493,2,2,2,14,4600,pending
2360,61,1,4,13,248,6229,selesai
2361,861,1,6,19,58,9731,selesai
2362,1059,2,5,13,196,904,selesai
2363,917,2,4,6,144,2457,selesai
2364,132,2,5,8,314,9556,selesai
2365,673,2,5,8,439,5660,selesai
2366,441,1,5,6,189,871,selesai
2367,690,1,1,15,303,9941,selesai
2368,113,2,4,6,248,3792,selesai
2369,1009,1,4,4,17,6029,selesai
2370,1043,2,1,15,66,9943,selesai
2371,754,2,3,10,34,5358,selesai
2372,1079,1,4,19,356,6079,selesai
2373,349,1,5,17,198,9668,selesai
2374,607,2,2,20,479,1947,selesai
2375,704,3,4,6,404,5520,selesai
2376,436,3,6,5,58,2230,pending
2377,1020,1,1,3,335,8724,selesai
2378,894,3,2,3,171,2786,selesai
2379,209,3,6,20,217,488,selesai
2380,930,1,5,7,29,820,selesai
2381,1084,3,5,18,279,1762,selesai
2382,117,3,6,9,196,6502,selesai
2383,265,3,5,3,216,5522,selesai
2384,68,2,6,3,452,219,selesai
2385,891,3,5,8,432,1176,selesai
2386,812,1,6,3,369,7074,selesai
2387,330,1,6,8,300,8430,selesai
2388,827,3,5,6,33,3425,pending
2389,1058,1,1,16,162,1535,selesai
2390,143,1,2,17,82,4755,selesai
2391,252,2,2,11,244,5740,selesai
2392,570,3,1,14,361,171,selesai
2393,299,1,3,16,166,6542,selesai
2394,58,1,1,8,279,9552,selesai
2395,4,2,3,15,87,7169,pending
2396,36,1,1,13,373,585,selesai
2397,567,3,6,1,315,2920,selesai
2398,890,2,4,17,145,6139,selesai
2399,620,3,5,16,224,5795,selesai
2400,907,3,3,13,268,8359,selesai
2401,1060,2,2,8,286,7209,selesai
2402,792,3,4,19,127,1221,pending
2403,1046,3,4,1,75,7825,selesai
2404,1002,2,5,10,199,8843,selesai
2405,251,2,4,11,49,5894,selesai
2406,354,3,1,13,132,7633,selesai
2407,315,1,4,10,143,6263,selesai
2408,784,2,1,11,476,2761,selesai
2409,933,3,1,12,39,1929,selesai
2410,214,2,5,10,226,7408,selesai
2411,920,3,6,15,371,7115,selesai
2412,827,1,5,14,396,2336,selesai
2413,337,2,5,10,387,5522,selesai
2414,764,3,5,12,338,418,selesai
2415,1031,3,6,13,279,3004,selesai
2416,117,2,5,10,488,4055,selesai
2417,235,2,3,16,361,9911,selesai
2418,818,2,6,20,200,132,selesai
2419,766,2,1,17,435,7628,pending
2420,300,3,3,16,494,2519,selesai
2421,92,3,3,6,6,456,selesai
2422,937,2,5,17,162,2510,selesai
2423,157,2,4,15,472,9554,selesai
2424,752,1,4,13,337,4049,selesai
2425,303,3,4,6,466,7706,selesai
2426,952,2,3,2,106,668,selesai
2427,10,1,4,19,211,7077,selesai
2428,203,1,1,9,179,7933,selesai
2429,501,3,5,8,377,4440,selesai
2430,662,1,4,6,393,9440,selesai
2431,832,3,4,20,238,7489,selesai
2432,531,3,6,4,364,2544,selesai
2433,413,1,5,9,277,6767,selesai
2434,639,2,5,15,150,7247,pending
2435,327,2,2,11,130,9452,selesai
2436,1051,1,4,13,477,8218,selesai
2437,322,1,6,1,469,3769,selesai
2438,553,1,5,8,93,8703,selesai
2439,718,3,4,4,454,7778,selesai
2440,803,1,5,18,314,2375,selesai
2441,413,1,3,12,414,4876,selesai
2442,68,2,3,11,76,2726,selesai
2443,283,1,3,6,98,3810,selesai
2444,1011,1,2,8,69,5904,pending
2445,501,1,3,2,128,548,selesai
2446,227,2,4,17,390,2085,selesai
2447,969,2,5,3,278,7136,selesai
2448,839,2,3,12,89,4222,selesai
2449,360,1,4,11,252,9317,pending
2450,454,2,4,2,33,117,selesai
2451,173,1,4,3,274,6472,selesai
2452,991,1,2,16,436,2461,selesai
2453,95,2,2,20,232,3725,selesai
2454,1066,1,4,12,236,988,selesai
2455,463,2,2,9,97,8677,selesai
2456,490,1,5,15,326,7127,selesai
2457,94,3,6,17,42,9358,selesai
2458,263,3,1,3,402,8722,selesai
2459,134,2,5,19,452,9388,selesai
2460,537,1,2,20,399,8816,selesai
2461,735,2,5,15,396,778,selesai
2462,744,1,3,6,358,7535,selesai
2463,776,3,1,9,360,9911,pending
2464,884,1,6,4,115,6420,pending
2465,561,1,4,4,30,9120,selesai
2466,858,3,4,5,99,9214,pending
2467,202,3,6,3,115,8634,selesai
2468,921,2,3,1,461,2793,selesai
2469,656,3,2,20,27,646,selesai
2470,283,3,1,20,295,7773,selesai
2471,98,3,1,16,176,9262,selesai
2472,415,2,4,14,306,784,selesai
2473,771,2,5,11,475,8732,selesai
2474,362,1,5,10,123,5151,selesai
2475,887,2,1,20,375,4817,selesai
2476,263,2,5,18,187,570,selesai
2477,577,3,1,1,492,1613,selesai
2478,139,2,4,11,182,1989,pending
2479,576,1,6,10,381,4203,selesai
2480,995,1,2,14,268,4420,selesai
2481,348,1,3,7,137,2064,selesai
2482,1060,3,4,2,282,3605,selesai
2483,988,2,4,11,442,5904,selesai
2484,557,3,3,18,328,2721,selesai
2485,622,3,3,3,490,1272,selesai
2486,665,1,2,1,196,2051,selesai
2487,178,3,5,15,319,5202,pending
2488,615,1,6,1,448,6505,selesai
2489,433,3,1,6,21,8848,selesai
2490,536,2,2,8,126,7758,selesai
2491,194,2,4,7,235,8614,selesai
2492,179,1,3,6,448,2270,selesai
2493,1047,3,2,7,393,2761,pending
2494,705,3,5,5,266,2433,selesai
2495,1022,3,4,11,12,6218,selesai
2496,283,1,4,20,75,871,selesai
2497,862,1,5,10,330,7723,selesai
2498,861,2,6,15,289,7535,selesai
2499,245,1,1,13,340,6538,selesai
2500,209,1,3,7,494,8694,selesai
2501,680,2,5,11,401,2212,selesai
2502,88,2,6,4,175,2829,selesai
2503,679,1,1,11,96,7963,selesai
2504,76,3,2,11,48,2474,selesai
2505,864,1,4,15,67,9108,selesai
2506,255,3,4,1,67,7173,selesai
2507,183,3,1,14,259,1633,selesai
2508,486,3,3,9,461,786,selesai
2509,293,3,3,3,400,3608,pending
2510,484,1,6,19,125,9719,selesai
2511,982,2,4,13,278,3160,selesai
2512,513,1,3,2,72,7370,selesai
2513,1029,2,3,12,150,3671,selesai
2514,599,2,5,20,413,7565,pending
2515,150,2,2,9,372,3129,pending
2516,517,2,3,13,17,8590,pending
2517,621,3,6,13,148,6515,selesai
2518,503,1,5,8,50,5874,selesai
2519,682,1,6,10,211,5929,selesai
2520,373,1,2,15,235,2708,selesai
2521,1078,3,5,4,7,123,selesai
2522,951,2,5,3,101,9134,selesai
2523,539,2,5,13,124,1193,selesai
2524,505,2,5,1,133,6158,selesai
2525,281,1,4,16,73,1273,selesai
2526,549,1,4,2,428,3697,selesai
2527,632,1,2,12,308,4076,selesai
2528,323,1,2,14,489,4765,selesai
2529,897,1,2,18,97,4039,pending
2530,748,2,3,4,376,4073,selesai
2531,638,2,2,9,220,59,selesai
2532,375,3,6,12,393,171,pending
2533,604,2,4,10,120,995,selesai
2534,331,1,3,2,43,5481,selesai
2535,58,2,1,1,33,8444,pending
2536,765,1,5,1,304,6768,selesai
2537,208,1,6,14,143,3557,selesai
2538,436,3,5,7,47,1559,selesai
2539,915,2,1,20,199,5518,selesai
2540,273,3,5,19,406,807,selesai
2541,315,2,2,9,171,8620,selesai
2542,906,2,3,20,257,9594,selesai
2543,807,2,5,6,349,8298,pending
2544,434,2,1,19,88,5768,selesai
2545,715,3,1,14,433,4893,pending
2546,57,3,4,14,265,9973,selesai
2547,1056,1,3,4,47,1634,selesai
2548,452,3,3,12,307,4037,pending
2549,981,1,1,9,394,3554,selesai
2550,462,1,4,19,286,1360,selesai
2551,1052,2,3,20,459,8259,pending
2552,827,2,4,3,182,7571,selesai
2553,94,2,6,19,293,4711,selesai
2554,232,3,2,1,251,1914,pending
2555,572,1,5,15,252,3781,selesai
2556,509,3,2,4,156,2242,selesai
2557,295,3,1,15,313,5829,selesai
2558,393,2,3,2,290,4714,selesai
2559,848,1,2,2,386,1818,selesai
2560,895,1,4,13,15,3160,selesai
2561,941,2,3,7,253,4746,selesai
2562,336,2,4,18,98,6636,pending
2563,234,2,5,15,138,4772,selesai
2564,730,2,3,2,194,8218,selesai
2565,113,2,3,6,272,3488,selesai
2566,588,1,4,13,71,8460,selesai
2567,89,2,1,11,304,746,selesai
2568,493,2,5,8,230,2422,selesai
2569,21,3,2,17,261,6629,selesai
2570,1034,2,4,4,269,9760,pending
2571,406,2,2,13,309,6056,selesai
2572,871,2,6,14,144,698,pending
2573,135,2,4,7,427,3015,selesai
2574,407,1,4,19,333,3709,pending
2575,136,1,6,5,407,1951,selesai
2576,625,2,2,15,73,3748,selesai
2577,1041,3,6,8,264,728,selesai
2578,741,1,4,2,254,3323,selesai
2579,830,3,2,15,125,6912,pending
2580,674,1,1,10,383,7506,selesai
2581,192,2,6,4,141,3082,selesai
2582,850,1,3,16,188,4411,selesai
2583,681,3,4,14,463,5844,selesai
2584,233,3,6,14,51,2667,selesai
2585,700,3,3,20,263,4825,selesai
2586,308,2,4,14,415,4537,selesai
2587,648,1,3,20,53,8781,selesai
2588,53,2,3,4,383,477,selesai
2589,318,3,4,6,104,5702,selesai
2590,737,3,3,12,66,7404,selesai
2591,815,2,5,4,359,8304,selesai
2592,904,2,6,11,460,4625,selesai
2593,126,3,2,20,142,3566,selesai
2594,702,3,2,11,98,7327,selesai
2595,456,1,6,7,363,7775,selesai
2596,58,3,1,14,13,2694,selesai
2597,286,3,4,16,54,5986,selesai
2598,278,3,3,18,16,5160,selesai
2599,438,2,5,18,284,7165,selesai
2600,476,1,5,14,188,146,selesai
2601,37,2,1,12,483,9944,selesai
2602,265,2,1,11,416,9378,selesai
2603,708,2,1,1,362,9795,selesai
2604,406,1,5,17,346,6271,selesai
2605,795,1,2,13,400,8550,selesai
2606,91,2,3,1,207,227,selesai
2607,132,2,3,13,375,9974,selesai
2608,891,1,2,2,204,1408,selesai
2609,310,1,6,7,428,6670,selesai
2610,302,3,2,7,176,8918,pending
2611,749,3,3,2,455,1181,selesai
2612,317,3,1,7,451,6795,selesai
2613,309,2,5,3,45,7551,selesai
2614,1050,2,3,7,378,8226,selesai
2615,346,3,2,12,276,4554,selesai
2616,312,2,6,15,185,6074,selesai
2617,1011,2,1,10,344,4549,selesai
2618,552,1,4,17,41,5435,pending
2619,754,2,1,4,464,7765,selesai
2620,1069,3,6,1,340,7165,selesai
2621,439,2,5,14,225,5361,selesai
2622,374,2,2,1,323,7290,selesai
2623,391,2,5,20,84,4593,selesai
2624,729,3,3,2,303,1,selesai
2625,459,2,3,17,102,2447,selesai
2626,685,2,3,17,35,8954,selesai
2627,19,3,2,3,355,7687,selesai
2628,512,2,4,14,376,7985,selesai
2629,388,2,6,5,370,6034,selesai
2630,1042,2,1,1,436,4987,selesai
2631,198,3,2,5,110,6567,pending
2632,627,1,3,5,336,4145,selesai
2633,1073,3,5,19,213,5232,selesai
2634,339,2,6,12,209,2176,selesai
2635,923,1,4,7,17,9928,selesai
2636,152,3,5,14,106,2927,pending
2637,307,2,3,17,223,4506,pending
2638,300,2,4,7,123,7722,pending
2639,1009,1,6,4,212,4807,selesai
2640,291,2,2,19,50,8154,selesai
2641,609,3,5,12,445,5037,selesai
2642,438,1,2,15,411,1372,selesai
2643,310,1,1,14,76,6173,selesai
2644,894,2,6,15,170,7800,pending
2645,687,3,1,11,109,8792,selesai
2646,946,1,5,11,305,9677,selesai
2647,774,1,1,9,395,170,pending
2648,28,3,3,13,188,1460,selesai
2649,342,1,1,2,114,1621,selesai
2650,580,1,5,20,83,3215,selesai
2651,574,2,6,2,436,3170,selesai
2652,908,1,3,13,173,7000,selesai
2653,1038,1,4,19,167,5698,pending
2654,525,1,5,8,64,8600,selesai
2655,9,3,2,2,497,8206,selesai
2656,704,2,2,9,165,5675,selesai
2657,1060,2,2,3,262,7630,pending
2658,195,2,4,20,98,6523,selesai
2659,1033,1,6,4,42,7,selesai
2660,661,1,5,18,110,6600,pending
2661,524,3,1,20,28,2323,selesai
2662,125,3,1,17,389,1769,selesai
2663,551,1,3,6,329,9693,selesai
2664,729,3,3,11,399,8661,selesai
2665,1034,3,4,12,90,9889,selesai
2666,691,2,5,14,490,422,selesai
2667,752,3,2,17,39,9621,selesai
2668,988,3,3,3,189,3663,selesai
2669,412,2,1,16,449,9239,selesai
2670,582,2,4,15,423,2786,selesai
2671,466,3,2,4,313,8712,selesai
2672,247,1,6,8,395,7074,selesai
2673,725,1,4,10,261,7566,selesai
2674,1073,3,4,20,453,7459,selesai
2675,851,3,2,10,440,128,selesai
2676,73,3,1,8,282,1431,selesai
2677,746,2,2,9,404,178,selesai
2678,161,1,3,18,120,3781,pending
2679,742,3,4,17,460,5369,selesai
2680,82,3,5,14,263,5774,selesai
2681,91,3,6,8,137,9011,selesai
2682,132,3,2,10,105,3602,selesai
2683,847,2,3,20,133,2212,selesai
2684,146,2,5,17,417,9884,selesai
2685,281,2,3,11,223,8868,selesai
2686,1038,3,3,18,474,8611,selesai
2687,268,1,5,19,44,9006,selesai
2688,450,1,5,17,305,1302,selesai
2689,835,2,1,13,411,3913,selesai
2690,634,2,2,12,223,8315,pending
2691,226,3,3,19,92,6637,selesai
2692,952,3,3,19,380,4716,selesai
2693,205,1,2,4,249,1205,selesai
2694,13,1,1,16,253,2824,selesai
2695,502,3,3,9,363,9977,selesai
2696,715,1,2,15,396,7236,selesai
2697,646,1,2,12,416,5399,selesai
2698,866,1,5,17,21,6494,selesai
2699,173,3,2,4,87,1939,selesai
2700,379,1,4,7,389,7520,selesai
2701,605,2,4,3,227,5559,pending
2702,214,3,2,12,8,6184,selesai
2703,164,1,1,19,177,9693,pending
2704,290,3,6,14,41,8138,selesai
2705,37,1,3,9,260,8742,selesai
2706,602,2,5,18,443,26,selesai
2707,208,2,2,5,491,7848,pending
2708,388,1,1,1,32,9337,selesai
2709,162,3,3,19,136,4309,selesai
2710,777,2,5,1,161,8632,selesai
2711,345,1,4,2,244,8836,selesai
2712,622,3,4,20,158,330,selesai
2713,488,2,6,2,411,5397,selesai
2714,127,1,1,9,257,5729,selesai
2715,359,3,1,8,272,4606,selesai
2716,112,2,1,2,487,9087,selesai
2717,560,3,2,1,324,9642,selesai
2718,317,3,2,5,316,2030,selesai
2719,107,2,3,2,83,3938,selesai
2720,182,2,1,15,267,1130,pending
2721,182,3,6,3,325,7964,selesai
2722,264,3,3,6,134,6540,pending
2723,439,1,2,17,100,2852,selesai
2724,909,3,2,4,34,903,selesai
2725,778,1,2,13,445,5893,selesai
2726,689,2,3,3,237,7043,selesai
2727,148,3,2,15,480,4557,selesai
2728,754,3,2,7,136,5620,selesai
2729,106,1,5,20,101,9365,selesai
2730,383,3,6,8,126,9027,selesai
2731,979,3,1,20,266,333,selesai
2732,114,1,5,13,464,3888,selesai
2733,782,2,4,2,430,7216,selesai
2734,401,2,2,17,421,3143,selesai
2735,277,3,6,7,109,2061,selesai
2736,327,2,6,20,132,8924,selesai
2737,967,3,4,15,220,7380,selesai
2738,413,2,4,4,396,5383,selesai
2739,463,1,6,2,174,550,selesai
2740,570,1,4,17,490,323,selesai
2741,254,3,2,9,369,5441,selesai
2742,995,3,5,3,72,7351,selesai
2743,319,3,3,6,482,7014,selesai
2744,39,3,1,9,50,17,selesai
2745,494,2,2,10,196,2160,selesai
2746,95,3,1,4,393,1115,selesai
2747,229,2,5,8,141,4498,selesai
2748,923,2,4,12,279,7162,selesai
2749,501,3,5,7,161,837,selesai
2750,601,3,6,11,16,6196,selesai
2751,402,3,2,4,279,182,selesai
2752,405,3,3,7,28,635,selesai
2753,1065,2,2,17,480,261,pending
2754,833,1,3,3,146,4056,selesai
2755,134,3,6,14,302,5039,selesai
2756,30,1,1,6,226,7632,selesai
2757,499,1,6,3,314,3162,selesai
2758,316,2,4,18,192,1584,selesai
2759,683,1,5,14,277,7479,selesai
2760,820,2,3,20,83,9653,selesai
2761,575,3,2,6,167,7239,selesai
2762,740,2,3,14,382,6315,selesai
2763,253,2,2,1,179,2068,selesai
2764,778,2,4,20,182,4808,selesai
2765,679,2,5,10,7,1753,pending
2766,5,1,5,16,49,4591,pending
2767,1057,1,5,5,27,4859,pending
2768,579,1,2,15,406,7693,selesai
2769,843,3,3,1,457,9600,selesai
2770,244,1,3,9,423,6371,selesai
2771,923,1,5,8,482,4127,selesai
2772,20,3,2,12,309,5079,pending
2773,260,1,6,4,419,6246,selesai
2774,1054,2,3,2,232,6038,selesai
2775,141,3,2,6,444,4415,selesai
2776,533,2,6,11,480,9082,selesai
2777,317,2,2,11,28,7903,selesai
2778,338,3,4,12,276,585,pending
2779,516,1,6,6,111,2213,selesai
2780,1086,3,2,5,22,6860,selesai
2781,25,2,4,15,188,1097,selesai
2782,677,1,3,4,384,8291,selesai
2783,138,2,3,1,483,7395,selesai
2784,356,3,3,6,310,9184,selesai
2785,286,2,4,13,301,1602,selesai
2786,161,1,1,11,465,1594,selesai
2787,925,2,6,7,369,4735,pending
2788,381,1,5,10,367,7077,selesai
2789,764,3,1,5,14,6319,selesai
2790,820,3,3,20,38,3000,selesai
2791,541,3,3,18,298,7820,selesai
2792,267,1,3,10,148,4512,selesai
2793,666,2,4,6,494,4739,selesai
2794,779,1,5,20,25,8492,pending
2795,582,2,3,16,347,5014,selesai
2796,1055,3,5,14,272,7986,selesai
2797,122,3,2,8,456,154,selesai
2798,387,3,6,11,58,532,selesai
2799,827,3,1,18,303,5184,selesai
2800,542,1,2,1,390,9051,selesai
2801,538,1,6,13,168,759,selesai
2802,414,3,2,14,419,7851,selesai
2803,622,3,4,16,80,2517,selesai
2804,662,3,1,18,398,9429,selesai
2805,846,2,6,2,438,2211,selesai
2806,1086,3,1,17,317,552,selesai
2807,397,2,6,2,270,9525,selesai
2808,120,3,1,6,160,4742,selesai
2809,1065,2,1,17,263,1405,selesai
2810,203,1,3,10,7,3948,selesai
2811,764,3,5,4,161,109,selesai
2812,339,2,5,14,296,1957,selesai
2813,65,1,6,2,402,9696,selesai
2814,442,1,5,12,33,3259,selesai
2815,235,2,1,2,234,6626,selesai
2816,990,2,5,7,105,6831,selesai
2817,271,2,1,9,20,4070,selesai
2818,593,2,5,17,273,4328,selesai
2819,511,3,5,20,86,7749,selesai
2820,1000,3,1,17,200,8340,selesai
2821,812,3,4,10,168,8648,selesai
2822,99,1,2,1,327,7710,selesai
2823,686,2,1,3,122,5079,pending
2824,663,2,5,11,383,6668,selesai
2825,628,3,4,19,112,2047,selesai
2826,6,3,1,6,271,2300,selesai
2827,712,2,6,20,473,7739,pending
2828,315,2,5,1,315,3680,pending
2829,335,2,3,13,429,4183,selesai
2830,291,3,4,12,320,7772,selesai
2831,154,1,1,10,245,940,selesai
2832,652,2,6,17,383,8462,selesai
2833,994,3,1,12,448,5656,selesai
2834,862,1,4,4,143,2243,selesai
2835,1000,2,5,12,133,1376,selesai
2836,822,1,1,19,479,3382,selesai
2837,625,3,4,1,324,436,selesai
2838,907,3,6,8,345,7801,selesai
2839,385,2,6,17,178,8052,selesai
2840,36,2,4,11,247,322,selesai
2841,495,2,3,16,382,9579,pending
2842,871,3,1,7,178,6537,selesai
2843,449,3,3,11,360,9879,selesai
2844,528,1,6,12,426,8426,selesai
2845,1085,3,5,6,442,5968,selesai
2846,850,3,6,5,225,4555,pending
2847,5,2,6,9,335,6960,pending
2848,198,3,6,3,5,6870,selesai
2849,1048,3,6,13,240,259,selesai
